drugbank_id,name,smiles
DB08345,"4-(2-(1H-IMIDAZOL-4-YL)ETHYLAMINO)-2-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",N#CC1=C2N=C(NC3=CC=CC=C3)N=C(NCCC3=CN=CN3)N2N=C1
DB08346,"(5Z)-13-CHLORO-14,16-DIHYDROXY-3,4,7,8,9,10-HEXAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,11(12H)-DIONE",OC1=CC(O)=C2C(CC(=O)CCCC\C=C\CCOC2=O)=C1Cl
DB08347,4-{[(2S)-3-(tert-butylamino)-2-hydroxypropyl]oxy}-3H-indole-2-carbonitrile,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CC(=N2)C#N
DB08348,"N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE",CN(C)CC(=O)NC1=CC2=C(NC(=O)C3=CC=CC=C23)C=C1
DB08349,"N-cyclopropyl-3-{[1-(2,4-difluorophenyl)-7-methyl-6-oxo-6,7-dihydro-1H-pyrazolo[3,4-b]pyridin-4-yl]amino}-4-methylbenzamide",CN1C2=C(C=NN2C2=C(F)C=C(F)C=C2)C(NC2=C(C)C=CC(=C2)C(=O)NC2CC2)=CC1=O
DB08350,"5-[3-(2-METHOXYPHENYL)-1H-PYRROLO[2,3-B]PYRIDIN-5-YL]-N,N-DIMETHYLPYRIDINE-3-CARBOXAMIDE",COC1=CC=CC=C1C1=CNC2=C1C=C(C=N2)C1=CC(=CN=C1)C(=O)N(C)C
DB08351,N-cyclopropyl-4-methyl-3-{2-[(2-morpholin-4-ylethyl)amino]quinazolin-6-yl}benzamide,CC1=CC=C(C=C1C1=CC2=C(C=C1)N=C(NCCN1CCOCC1)N=C2)C(=O)NC1CC1
DB08352,"6-[4-(2-fluorophenyl)-1,3-oxazol-5-yl]-N-(1-methylethyl)-1,3-benzothiazol-2-amine",CC(C)NC1=NC2=C(S1)C=C(C=C2)C1=C(N=CO1)C1=CC=CC=C1F
DB08353,"2-(CYCLOHEXYLMETHYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",N#CC1=C2N=C(NCC3CCCCC3)N=C(NC3=CC=CC=C3)N2N=C1
DB08354,"2-(4-CHLOROBENZYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",ClC1=CC=C(CNC2=NC3=C(C=NN3C(NC3=CC=CC=C3)=N2)C#N)C=C1
DB08355,"1-methyl-8-(phenylamino)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxylic acid",CN1N=C(C(O)=O)C2=C1C1=NC(NC3=CC=CC=C3)=NC=C1CC2
DB08356,"4-[4-(4-methoxyphenyl)-5-methyl-1H-pyrazol-3-yl]benzene-1,3-diol",COC1=CC=C(C=C1)C1=C(C)NN=C1C1=C(O)C=C(O)C=C1
DB08357,1-ETHOXY-2-(2-ETHOXYETHOXY)ETHANE,CCOCCOCCOCC
DB08358,"2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",O=C1NCCC2=C1C=C(N2)C1=CC(=NC=C1)C1=CC2=C(C=CC=C2)N=C1
DB08359,2-PHENYLAMINO-4-METHYL-5-ACETYL THIAZOLE,CC(=O)C1=C(C)N=C(NC2=CC=CC=C2)S1
DB08360,"2-(4-ETHYLPIPERAZIN-1-YL)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",CCN1CCN(CC1)C1=NC2=C(C=NN2C(NC2=CC=CC=C2)=N1)C#N
DB08361,"2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide",[H][C@]1(N)CCCC[C@@]1([H])NC1=NC(NC2=CC=CC(C)=C2)=C(C=N1)C(N)=O
DB08362,"N-(3-(8-CYANO-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZIN-2-YLAMINO)PHENYL)ACETAMIDE",CC(=O)NC1=CC=CC(NC2=NC3=C(C=NN3C(NC3=CC=CC=C3)=N2)C#N)=C1
DB08363,1-(9-ethyl-9H-carbazol-3-yl)-N-methylmethanamine,CCN1C2=CC=C(CNC)C=C2C2=C1C=CC=C2
DB08364,1-{[(1E)-(3-HYDROXY-2-METHYL-5-{[(TRIHYDROXY-LAMBDA^5^-PHOSPHANYL)OXY]METHYL}PYRIDIN-4-YL)METHYLIDENE]AMINO}UNDECAN-2-ONE,CCCCCCCCCC(=O)C\N=C\C1=C(COP(O)(O)O)C=NC(C)=C1O
DB08365,"8-bromo-4-(2-chlorophenyl)-N-(2-hydroxyethyl)-6-methyl-1,3-dioxo-1,2,3,6-tetrahydropyrrolo[3,4-e]indole-7-carboxamide",CN1C2=C(C(Br)=C1C(=O)NCCO)C1=C(C(=O)NC1=O)C(=C2)C1=C(Cl)C=CC=C1
DB08366,"3-({3-[(1S,4aS,6S,7S,9S,9aR)-1,6-dimethyl-2-oxodecahydro-6,9-epoxy-4a,7-methanobenzo[7]annulen-1-yl]propanoyl}amino)-2,4-dihydroxybenzoic acid",[H][C@]12C[C@]3([H])O[C@@]1(C)C[C@@]1(C2)CCC(=O)[C@@](C)(CCC(=O)NC2=C(O)C=CC(C(O)=O)=C2O)[C@]31[H]
DB08367,(R)-2-(FORMYLOXY)-3-(PHOSPHONOOXY)PROPYL PENTANOATE,[H][C@@](COC(=O)CCCC)(COP(O)(O)=O)OC=O
DB08368,"OCTANE-1,3,5,7-TETRACARBOXYLIC ACID",[H][C@](C)(C[C@]([H])(C[C@@]([H])(CCC(O)=O)C(O)=O)C(O)=O)C(O)=O
DB08369,1-(biphenyl-4-ylmethyl)-1H-imidazole,C(N1C=CN=C1)C1=CC=C(C=C1)C1=CC=CC=C1
DB08370,S-(4-BROMOBENZYL)CYSTEINE,[H][C@](N)(CSCC1=CC=C(Br)C=C1)C(O)=O
DB08371,PARA-(BENZOYL)-PHENYLALANINE,[H][C@](N)(CC1=CC=C(C=C1)C(=O)C1=CC=CC=C1)C(O)=O
DB08372,1-[2-(4-ETHOXY-3-FLUOROPYRIDIN-2-YL)ETHYL]-3-(5-METHYLPYRIDIN-2-YL)THIOUREA,CCOC1=C(F)C(CCNC(=S)NC2=CC=C(C)C=N2)=NC=C1
DB08373,"4,4'-BIS([H]METHYLSULFONYL)-2,2',5,5'-TETRACHLOROBIPHENYL",CS(=O)(=O)C1=CC(Cl)=C(C=C1Cl)C1=C(Cl)C=C(C(Cl)=C1)S(C)(=O)=O
DB08374,PHENYLALANYLMETHYLCHLORIDE,[H][C@](N)(CC1=CC=CC=C1)C(=O)CCl
DB08375,PCNOTAXIME GROUP,[H][C@@](NC(=O)C(=N/OC)\C1=CSC(N)=N1)(C(O)=O)[C@@]1([H])SCC(=C)C(=N1)C(O)=O
DB08376,"(2R)-3-(phosphonooxy)propane-1,2-diyl diheptanoate",[H][C@@](COC(=O)CCCCCC)(COP(O)(O)=O)OC(=O)CCCCCC
DB08377,PARA-NITROPHENYL PHOSPHONOBUTANOYL D-ALANINE,[H][C@@](C)(NC(=O)CCC[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O)C(O)=O
DB08378,"4-[4-(2,5-DIOXO-PYRROLIDIN-1-YL)-PHENYLAMINO]-4-HYDROXY-BUTYRIC ACID",[H][C@](O)(CCC(O)=O)NC1=CC=C(C=C1)N1C(=O)CCC1=O
DB08379,6-(4-chloro-2-fluoro-3-phenoxybenzyl)pyridazin-3(2H)-one,FC1=C(CC2=NNC(=O)C=C2)C=CC(Cl)=C1OC1=CC=CC=C1
DB08382,"2-(4-{(3S,5S)-5-[(3,3-difluoropyrrolidin-1-yl)carbonyl]pyrrolidin-3-yl}piperazin-1-yl)pyrimidine",[H][C@]1(CN[C@@]([H])(C1)C(=O)N1CCC(F)(F)C1)N1CCN(CC1)C1=NC=CC=N1
DB08383,"4,5-bis(4-methoxyphenyl)-2-thiophen-2-yl-1H-imidazole",COC1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=CS1)C1=CC=C(OC)C=C1
DB08384,2-({4-[4-(pyridin-4-ylmethyl)-1H-pyrazol-3-yl]phenoxy}methyl)quinoline,C(OC1=CC=C(C=C1)C1=NNC=C1CC1=CC=NC=C1)C1=NC2=CC=CC=C2C=C1
DB08385,4-(quinolin-3-ylmethyl)piperidine-1-carboxylic acid,OC(=O)N1CCC(CC2=CN=C3C=CC=CC3=C2)CC1
DB08386,2-{[4-(4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy]methyl}quinoline,C(OC1=CC=C(C=C1)C1=NNC=C1C1=CC=NC=C1)C1=CC=C2C=CC=CC2=N1
DB08387,2-{[4-(1-methyl-4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy]methyl}quinoline,CN1C=C(C(=N1)C1=CC=C(OCC2=NC3=CC=CC=C3C=C2)C=C1)C1=CC=NC=C1
DB08388,"5-(2-ETHOXYETHYL)-5-[4-(4-FLUOROPHENOXY)PHENOXY]PYRIMIDINE-2,4,6(1H,3H,5H)-TRIONE",CCOCCC1(OC2=CC=C(OC3=CC=C(F)C=C3)C=C2)C(=O)NC(=O)NC1=O
DB08389,"6,7-DIMETHOXY-4-[(3R)-3-(2-NAPHTHYLOXY)PYRROLIDIN-1-YL]QUINAZOLINE",[H][C@]1(CCN(C1)C1=NC=NC2=CC(OC)=C(OC)C=C12)OC1=CC2=CC=CC=C2C=C1
DB08390,"(6S)-6-CYCLOPENTYL-6-[2-(3-FLUORO-4-ISOPROPOXYPHENYL)ETHYL]-4-HYDROXY-5,6-DIHYDRO-2H-PYRAN-2-ONE",CC(C)OC1=CC=C(CC[C@]2(CC(O)=CC(=O)O2)C2CCCC2)C=C1F
DB08391,"6,7-DIMETHOXY-4-[(3R)-3-(QUINOXALIN-2-YLOXY)PYRROLIDIN-1-YL]QUINAZOLINE",[H][C@]1(CCN(C1)C1=NC=NC2=CC(OC)=C(OC)C=C12)OC1=NC2=CC=CC=C2N=C1
DB08392,"2-[5,6-BIS-(4-METHOXY-PHENYL)-FURO[2,3-D]PYRIMIDIN-4-YLAMINO]-ETHANOL",COC1=CC=C(C=C1)C1=C(C2=C(NCCO)N=CN=C2O1)C1=CC=C(OC)C=C1
DB08393,"2-[(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)AMINO]ETHANOL",OCCNC1=NC=NC2=C1C(=C(O2)C1=CC=CC=C1)C1=CC=CC=C1
DB08394,PARA-NITROPHENYLPHOSPHONOBUTANOYL-GLYCINE,OC(=O)CNC(=O)CCC[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O
DB08395,2-(ETHOXYMETHYL)-4-(4-FLUOROPHENYL)-3-[2-(2-HYDROXYPHENOXY)PYRIMIDIN-4-YL]ISOXAZOL-5(2H)-ONE,CCOCN1OC(=O)C(=C1C1=CC=NC(OC2=CC=CC=C2O)=N1)C1=CC=C(F)C=C1
DB08396,"4-{[(Z)-(5-OXO-2-PHENYL-1,3-OXAZOL-4(5H)-YLIDENE)METHYL]AMINO}BUTANOIC ACID",OC(=O)\C=C\CN\C=C1/N=C(OC1=O)C1=CC=CC=C1
DB08397,6-(DIFLUORO-PHOSPHONO-METHYL)-NAPHTHALENE-2-CARBOXYLIC ACID,OC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(F)(F)P(O)(O)=O
DB08398,"2-AMINO-1-METHYL-6-PHENYLIMIDAZO[4,5-B]PYRIDINE",CN1C(N)=NC2=NC=C(C=C12)C1=CC=CC=C1
DB08399,PICEATANNOL,OC1=CC(\C=C\C2=CC=C(O)C(O)=C2)=CC(O)=C1
DB08400,4-(3-{[5-(trifluoromethyl)pyridin-2-yl]oxy}benzyl)piperidine-1-carboxylic acid,OC(=O)N1CCC(CC2=CC(OC3=NC=C(C=C3)C(F)(F)F)=CC=C2)CC1
DB08401,(2E)-2-({(2S)-2-CARBOXY-2-[(PHENOXYACETYL)AMINO]ETHOXY}IMINO)PENTANEDIOIC ACID,[H][C@@](CO\N=C(/CCC(O)=O)C(O)=O)(NC(=O)COC1=CC=CC=C1)C(O)=O
DB08402,"2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID",OC(=O)C1=C(NC(=O)C2=C(Cl)C=C(Cl)C=C2)C=CC(OC2=NC=CC=N2)=C1
DB08403,METHYLAMINO-PHENYLALANYL-LEUCYL-HYDROXAMIC ACID,[H][C@@](CC(C)C)(CC(=O)NO)C(=O)N[C@@]([H])(CC1=CC=CC=C1)C(=O)NC
DB08404,"S-(2-{[N-(2-HYDROXY-4-{[HYDROXY(OXIDO)PHOSPHINO]OXY}-3,3-DIMETHYLBUTANOYL)-BETA-ALANYL]AMINO}ETHYL) HEXANETHIOATE",[H][C@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCCC)C(C)(C)CO[P@]([H])(O)=O
DB08405,"S-(2-{[N-(2-HYDROXY-4-{[HYDROXY(OXIDO)PHOSPHINO]OXY}-3,3-DIMETHYLBUTANOYL)-BETA-ALANYL]AMINO}ETHYL) HEPTANETHIOATE",[H][C@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCCCC)C(C)(C)CO[P@]([H])(O)=O
DB08406,"[N-(2,4-DIAMINOPTERIDIN-6-YL)-METHYL]-DIBENZ[B,F]AZEPINE",NC1=NC2=C(N=C(CN3C4=CC=CC=C4C=CC4=CC=CC=C34)C=N2)C(N)=N1
DB08407,PLATENSIMYCIN,[H][C@]12C[C@]3([H])O[C@@]1(C)C[C@@]1(C2)C=CC(=O)[C@@](C)(CCC(=O)NC2=C(O)C(=CC=C2O)C(O)=O)[C@]31[H]
DB08408,"(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl 2,2-dimethylpropanoate",[H][C@](O)(C(=O)NCCC(=O)NCCS)C(C)(C)COC(=O)C(C)(C)C
DB08409,4-NITRO-BENZYLPHOSPHONOBUTANOYL-GLYCINE,OC(=O)CNC(=O)CCC[P@@](O)(=O)OCC1=CC=C(C=C1)[N+]([O-])=O
DB08410,PARA-NITROBENZYL GLUTARYL GLYCINIC ACID,OC(=O)CNC(=O)CCCC(=O)NCC1=CC=C(C=C1)[N+]([O-])=O
DB08411,PARA-NITROPHENYL PHOSPHONOBUTANOYL L-ALANINE,[H][C@@](C)(NC(=O)CCC[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O)C(O)=O
DB08412,6-{4-[HYDROXY-(4-NITRO-PHENOXY)-PHOSPHORYL]-BUTYRYLAMINO}-HEXANOIC ACID,OC(=O)CCCCCNC(=O)CCC[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O
DB08413,METHYL-PHOSPHONIC ACID MONO-(4-NITRO-PHENYL) ESTER,C[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O
DB08414,"6-CHLORO-2-(1-FURO[2,3-C]PYRIDIN-5-YL-ETHYLSULFANYL)-PYRIMIDIN-4-YLAMINE",[H][C@@](C)(SC1=NC(N)=CC(Cl)=N1)C1=NC=C2OC=CC2=C1
DB08416,"(9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE",[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=C(C=C(OC)C(OS(N)(=O)=O)=C4)[C@@]3([H])CC[C@]12C)OS(N)(=O)=O
DB08418,"(4aS,4bR,10bS,12aS)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate",[H][C@]12CC[C@]3(C)C(=O)N(CC4=CC=CN=C4)C(=O)C[C@@]3([H])[C@]1([H])CCC1=C2C=CC(OS(N)(=O)=O)=C1
DB08419,(1S)-1-(PHENOXYMETHYL)PROPYL METHYLPHOSPHONOCHLORIDOATE,[H][C@](CC)(COC1=CC=CC=C1)O[P@](C)(Cl)=O
DB08420,1-{[1-(2-AMINO-3-PHENYL-PROPIONYL)-PYRROLIDINE-2-CARBONYL]-AMINO}-2-(3-CYANO-PHENYL)-ETHANEBORONIC ACID,[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)N[C@@]([H])(CC1=CC(=CC=C1)C#N)B(O)O
DB08421,PIPERIDINE-2-CARBOXYLIC ACID TERT-BUTYLAMIDE,[H][C@]1(CCCCN1)C(=O)NC(C)(C)C
DB08422,[PHENYLALANINYL-PROLINYL]-[2-(PYRIDIN-4-YLAMINO)-ETHYL]-AMINE,[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCCNC1=CC=NC=C1
DB08423,[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE,NC1=C(C=NN1C1=CC=C(F)C=C1)C(=O)C1=CC(OC2CCNCC2)=CC=C1
DB08424,"[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL](3-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}PHENYL)METHANONE",[H][C@](O)(CO)COC1=CC(=CC=C1)C(=O)C1=C(N)N(N=C1)C1=CC=C(F)C=C1
DB08425,3(S)-AMINO-4-PHENYL-BUTAN-2(R)-OL,[H][C@](C)(O)[C@@]([H])(N)CC1=CC=CC=C1
DB08426,"THIENO[3,2-B]PYRIDINE-2-SULFONIC ACID [2-OXO-1-(1H-PYRROLO[2,3-C]PYRIDIN-2-YLMETHYL)-PYRROLIDIN-3-YL]-AMIDE",[H][C@@]1(CCN(CC2=CC3=C(N2)C=NC=C3)C1=O)NS(=O)(=O)C1=CC2=C(S1)C=CC=N2
DB08427,PREPHENIC ACID,[H][C@]1(O)C=C[C@@](CC(=O)C(O)=O)(C=C1)C(O)=O
DB08428,3(S)-AMINO-4-PHENYL-BUTAN-2(S)-OL,[H][C@@](C)(O)[C@@]([H])(N)CC1=CC=CC=C1
DB08429,N-({(2S)-1-[(3R)-3-amino-4-(3-chlorophenyl)butanoyl]pyrrolidin-2-yl}methyl)-3-(methylsulfonyl)benzamide,[H][C@](N)(CC(=O)N1CCC[C@@]1([H])CNC(=O)C1=CC=CC(=C1)S(C)(=O)=O)CC1=CC(Cl)=CC=C1
DB08430,PARA-NITROPHENYL 1-THIO-BETA-D-GLUCOPYRANOSIDE,[H][C@]1(CO)O[C@@]([H])(SC2=CC=C(C=C2)[N+]([O-])=O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O
DB08431,"[(3R,4S)-4-HYDROXY-3-METHYL-2-OXOHEXYL]PHOSPHONIC ACID",[H][C@](C)(C(=O)C[P@]([H])(O)=O)[C@@]([H])(O)CC
DB08432,THYMIDINE-5'-THIOPHOSPHATE,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=S)N1C=C(C)C(=O)NC1=O
DB08433,phenyl ethenesulfonate,C=CS(=O)(=O)OC1=CC=CC=C1
DB08434,2-METHYLCARBAMOYL-3-(4-PHOSPHONOOXY-PHENYL)-CYCLOPROPANECARBOXYLIC ACID,[H][C@]1(C(O)=O)[C@]([H])(C(=O)NC)[C@]1([H])C1=CC=C(OP(O)(O)=O)C=C1
DB08435,"(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid",[H][C@]1(C\C=C\CCCC(O)=O)C=CC(=O)\C1=C/C=C/CCCCC
DB08436,"8-BENZO[1,3]DIOXOL-,5-YLMETHYL-9-BUTYL-9H-",CCCCN1C(CC2=CC3=C(OCO3)C=C2)=NC2=C(N)N=CN=C12
DB08437,Puromycin,[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O
DB08438,"(2E,4R,5S)-2,3,4,5-TETRAHYDROXY-6-(PALMITOYLOXY)HEX-2-ENOIC ACID",[H][C@](O)(COC(=O)CCCCCCCCCCCCCCC)[C@@]([H])(O)C(\O)=C(\O)C(O)=O
DB08439,Parecoxib,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1
DB08440,"N-1,10-phenanthrolin-5-ylacetamide",CC(=O)NC1=C2C=CC=NC2=C2N=CC=CC2=C1
DB08441,"6-BROMO-13-THIA-2,4,8,12,19-PENTAAZATRICYCLO[12.3.1.1~3,7~]NONADECA-1(18),3(19),4,6,14,16-HEXAENE 13,13-DIOXIDE",BrC1=C2NCCCNS(=O)(=O)C3=CC=CC(NC(N=C1)=N2)=C3
DB08442,"4-{[(2R)-2-(2-methylphenyl)pyrrolidin-1-yl]carbonyl}benzene-1,3-diol",[H][C@@]1(CCCN1C(=O)C1=C(O)C=C(O)C=C1)C1=CC=CC=C1C
DB08443,"2-(1H-pyrrol-1-ylcarbonyl)benzene-1,3,5-triol",OC1=CC(O)=C(C(=O)N2C=CC=C2)C(O)=C1
DB08444,"3-[2-bromo-4-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-methylbenzonitrile",CC1=CC(=CC(OC2=C(Br)C=C(CC3=NNC4=NN=CC=C34)C=C2)=C1)C#N
DB08445,"(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",[H][C@]1(N)CN(C[C@]1([H])C1=C(F)C=C(F)C(F)=C1)C1=CC(=NC=N1)C1=CC=C(OC)N=C1
DB08446,"3-[6-bromo-2-fluoro-3-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-chlorobenzonitrile",FC1=C(CC2=NNC3=NN=CC=C23)C=CC(Br)=C1OC1=CC(=CC(Cl)=C1)C#N
DB08447,3-{3-[(DIMETHYLAMINO)METHYL]-1H-INDOL-7-YL}PROPAN-1-OL,CN(C)CC1=CNC2=C1C=CC=C2CCCO
DB08448,"(4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol",[H][C@]12C=CCC=C1C=CC1=CC(O)=CC=C1N2CC1=NC2=C(N)N=C(N)N=C2N=C1
DB08449,"2-(3-((4,5,7-trifluorobenzo[d]thiazol-2-yl)methyl)-1H-pyrrolo[2,3-b]pyridin-1-yl)acetic acid",OC(=O)CN1C=C(CC2=NC3=C(S2)C(F)=CC(F)=C3F)C2=CC=CN=C12
DB08450,N-1H-indazol-5-yl-2-(6-methylpyridin-2-yl)quinazolin-4-amine,CC1=CC=CC(=N1)C1=NC(NC2=CC=C3NN=CC3=C2)=C2C=CC=CC2=N1
DB08451,N-(QUINOLIN-8-YL)METHANESULFONAMIDE,CS(=O)(=O)NC1=CC=CC2=C1N=CC=C2
DB08453,2-NONYL-4-HYDROXYQUINOLINE N-OXIDE,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1
DB08454,N-(5-METHYL-1H-PYRAZOL-3-YL)-2-PHENYLQUINAZOLIN-4-AMINE,CC1=CC(NC2=C3C=CC=CC3=NC(=N2)C2=CC=CC=C2)=NN1
DB08455,"9-(4-HYDROXY-2,6-DIMETHYL-PHENYL)-3,7-DIMETHYL-NONA-4,6,8-TRIENOIC ACID",[H][C@](C)(CC(O)=O)\C=C\C=C(/C)\C=C\C1=C(C)C=C(O)C=C1C
DB08456,"3-{[(2,2,5,5-TETRAMETHYL-1-OXO-4-PHENYL-2,5-DIHYDRO-1H-PYRROLIUM-3-YL)METHYL]DISULFANYL}-D-ALANINE",[H][C@](N)(CSSCC1=C(C2=CC=CC=C2)C(C)(C)[N+](=O)C1(C)C)C(O)=O
DB08457,"4-(3,5-DIMETHYLPHENOXY)-5-(FURAN-2-YLMETHYLSULFANYLMETHYL)-3-IODO-6-METHYLPYRIDIN-2(1H)-ONE",CC1=C(CSCC2=CC=CO2)C(OC2=CC(C)=CC(C)=C2)=C(I)C(=O)N1
DB08458,(4-BROMOPHENYL)[4-({(2E)-4-[CYCLOPROPYL(METHYL)AMINO]BUT-2-ENYL}OXY)PHENYL]METHANONE,CN(C\C=C\COC1=CC=C(C=C1)C(=O)C1=CC=C(Br)C=C1)C1CC1
DB08459,"3-chloro-5-[2-chloro-5-(1H-pyrazolo[3,4-b]pyridin-3-ylmethoxy)phenoxy]benzonitrile",ClC1=CC(OC2=C(Cl)C=CC(OCC3=NNC4=NC=CC=C34)=C2)=CC(=C1)C#N
DB08460,"3-{5-[(6-amino-1H-pyrazolo[3,4-b]pyridin-3-yl)methoxy]-2-chlorophenoxy}-5-chlorobenzonitrile",NC1=CC=C2C(COC3=CC(OC4=CC(=CC(Cl)=C4)C#N)=C(Cl)C=C3)=NNC2=N1
DB08461,"3-[(4-AMINO-1-TERT-BUTYL-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL)METHYL]PHENOL",CC(C)(C)N1N=C(CC2=CC(O)=CC=C2)C2=C1N=CN=C2N
DB08462,N-(4-PHENYLAMINO-QUINAZOLIN-6-YL)-ACRYLAMIDE,C=CC(=O)NC1=CC=C2N=CN=C(NC3=CC=CC=C3)C2=C1
DB08463,(2R)-2-({9-(1-methylethyl)-6-[(4-pyridin-2-ylbenzyl)amino]-9H-purin-2-yl}amino)butan-1-ol,[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(NCC2=CC=C(C=C2)C2=CC=CC=N2)=N1
DB08464,"METHYL 3-CHLORO-2-{3-[(2,5-DIHYDROXY-4-METHOXYPHENYL)AMINO]-3-OXOPROPYL}-4,6-DIHYDROXYBENZOATE",COC(=O)C1=C(CCC(=O)NC2=C(O)C=C(OC)C(O)=C2)C(Cl)=C(O)C=C1O
DB08465,"2-(3-AMINO-2,5,6-TRIMETHOXYPHENYL)ETHYL 5-CHLORO-2,4-DIHYDROXYBENZOATE",COC1=CC(N)=C(OC)C(CCOC(=O)C2=C(O)C=C(O)C(Cl)=C2)=C1OC
DB08466,"5-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",OC1=CC=C(CCC2=CC(O)=CC(O)=C2)C=C1
DB08467,"6-(2,3,4,5,6,7-HEXAHYDRO-2,4,4-TRIMETHYL-1-METYLENEINDEN-2-YL)-3-METHYLHEXA-2,4-DIENOIC ACID",O=C(O)\C=C(/C)\C=C\C[C@]1(C)CC2=C(CCCC2(C)C)C1=C
DB08468,"2,3,7,8-tetrahydroxychromeno[5,4,3-cde]chromene-5,10-dione",OC1=CC2=C3C(OC(=O)C4=CC(O)=C(O)C(OC2=O)=C34)=C1O
DB08469,"tert-butyl 4-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)piperidine-1-carboxylate",CC(C)(C)OC(=O)N1CCC(CC1)C1=NC(=NO1)C1=CC=CS1
DB08470,"3-(4-fluorophenyl)-5-phenyl-4H-1,2,4-triazole",FC1=CC=C(C=C1)C1=NN=C(N1)C1=CC=CC=C1
DB08471,"1-(thiophen-2-ylacetyl)-4-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)piperidine",O=C(CC1=CC=CS1)N1CCC(CC1)C1=NC(=NO1)C1=CC=CS1
DB08472,(3R)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine,[H][C@](CCNC)(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
